,EPOCH,BATCH_SIZE,LR,N_HIDDEN_UNITS,NUM_LAYERS,data_used_n,min_val_loss_id,min_val_loss,test_mse,train_loss_list,val_loss_list,BI_DIR
0,150,2500,0.01,90,1,1000000,29,0.37594866553942363,2.425061102875499,"[0.4659919814339706, 0.4473445251584053, 0.4441239202128989, 0.4399947103112936, 0.4351501755416393, 0.4275358256484781, 0.4173098437488079, 0.40771440900862216, 0.4017423715442419, 0.39756667379822047, 0.3944183874343123, 0.3922901174851826, 0.3904729818126985, 0.3892719990440777, 0.38747531452349254, 0.3862475862460477, 0.38501738613205294, 0.38260402759271006, 0.3822615366961275, 0.3801076987492187, 0.3795323550168957, 0.3783744525164366, 0.3782535992030587, 0.3769902079765286, 0.37749837275062287, 0.37577575221657755, 0.37580298983625005, 0.3753509213881833, 0.3741982249809163, 0.37316130617899557, 0.4829262409891401, 0.45228790161865096, 0.4485216544142791, 0.44607111769063135, 0.445326534605452, 0.4438692286078419, 0.44270263058798653, 0.44166499456124647, 0.4403100482587303, 0.44233688988855907]","[0.4509843890865644, 0.4449340010682742, 0.44005192816257477, 0.4375260218977928, 0.43473244508107506, 0.42514044245084126, 0.412260394791762, 0.40502936790386834, 0.4042626137534777, 0.40094029406706494, 0.39842591881752015, 0.39169636567433674, 0.3914388582110405, 0.39084891478220624, 0.3976395269234975, 0.3898272141814232, 0.3920111318429311, 0.40857279350360237, 0.38439111510912577, 0.3841018150250117, 0.3806890820463498, 0.3844405750433604, 0.3810307775934537, 0.37821313788493477, 0.3799718563755353, 0.38412724484999977, 0.38120537747939426, 0.37933565576871237, 0.3793703898787498, 0.37594866553942363, 0.4566728711128235, 0.45999340564012525, 0.45253950357437134, 0.4494154224793116, 0.44565496444702146, 0.4527530029416084, 0.44678636342287065, 0.4395656272768974, 0.44237334181865057, 0.44396964212258655]",True
