,EPOCH,BATCH_SIZE,LR,N_HIDDEN_UNITS,NUM_LAYERS,data_used_n,min_val_loss_id,min_val_loss,test_mse,train_loss_list,val_loss_list,BI_DIR
0,150,2500,0.01,60,1,1000000,94,0.23549275621771812,1.2832382370351962,"[0.5348066694502319, 0.4248472799147878, 0.3941899309733084, 0.37213857152632307, 0.3546121357274907, 0.33804173874003546, 0.3229470379118409, 0.3126939099282026, 0.306096568277904, 0.2990755008799689, 0.2942199038075549, 0.28907314890197344, 0.2849285497197083, 0.28176519367843866, 0.2787704875426633, 0.2760240367480687, 0.2741618453924145, 0.27172216698527335, 0.26955546627619437, 0.26883275367851767, 0.2671518200742347, 0.2654368430376053, 0.264234107998865, 0.26289317118270056, 0.26196336445531676, 0.2604518115254385, 0.25902613571711947, 0.2589849878634725, 0.25734550849135435, 0.25618291478604077, 0.2550691920997841, 0.2542894565367273, 0.2535115542156356, 0.25303000557635513, 0.25171372863863195, 0.25133743416517973, 0.25073146891913245, 0.25034579070551055, 0.24929749140782015, 0.24839373026043177, 0.24804764331451484, 0.24746119805744715, 0.24650328513234854, 0.24627902393362353, 0.245180924183556, 0.2454016977655036, 0.24440336855394498, 0.2441554751779352, 0.24334591933126962, 0.24265425609690802, 0.24245208272976534, 0.2423134475414242, 0.24128114562481642, 0.24092628639191388, 0.24068110311137778, 0.24010099917650224, 0.23957991384501967, 0.23905014039150307, 0.23943173488868133, 0.2388218281524522, 0.2384202908192362, 0.23816868596311128, 0.23798170651176145, 0.23741767616676432, 0.2372223680306758, 0.23699681287897484, 0.23669394174856798, 0.23675787656434943, 0.23595826037760292, 0.23580499621374265, 0.23575580646949154, 0.235242667474917, 0.23515023360294954, 0.23550787767661469, 0.2347979257415448, 0.2350129321483629, 0.23440005326909677, 0.23405247216245958, 0.23398661868912832, 0.2335633348673582, 0.23352285655481475, 0.2335569241749389, 0.2331941128309284, 0.23312564380466938, 0.23330523816070387, 0.23261969368904828, 0.2325910169897335, 0.2325014155358076, 0.23263718991407326, 0.2321900621588741, 0.23200089005487307, 0.23211515990218945, 0.23153071222560748, 0.2315563789169703, 0.23185745679906436, 0.23138280635965722, 0.23126882751073155, 0.2312740573659539, 0.23096433082329376, 0.2306095010201846, 0.23118703046015332, 0.23060561141797475, 0.23091015366039105, 0.23037676204528126, 0.23027804137340613]","[0.45606881578763325, 0.4042380963762601, 0.380876524746418, 0.36629230876763663, 0.3483684544761976, 0.3327577978372574, 0.3137553632259369, 0.3096236233909925, 0.30651869575182594, 0.29945084551970164, 0.2941150610645612, 0.2959207346041997, 0.2921331276496251, 0.2806171248356501, 0.2794156829516093, 0.2789990037679672, 0.2740806316335996, 0.2720586178203424, 0.27157920425136883, 0.2750503425796827, 0.26836627994974455, 0.2682994243999322, 0.2653359885017077, 0.26579525669415793, 0.2660460320611795, 0.2653971381485462, 0.26758726090192797, 0.2703708380460739, 0.26130138859152796, 0.2587375923991203, 0.2633341997861862, 0.2636374202867349, 0.258371207366387, 0.2572030854721864, 0.25451673070589703, 0.25502376928925513, 0.255347174157699, 0.2540760152041912, 0.2545684866607189, 0.254294424255689, 0.2577919602394104, 0.25248507062594094, 0.25063471173246704, 0.25055260012547176, 0.25303021222352984, 0.24935995414853096, 0.24766544823845227, 0.2510011285543442, 0.24899976228674253, 0.2486066664258639, 0.2485798421005408, 0.2466125339269638, 0.246586824208498, 0.24375367437799772, 0.24600566799441972, 0.24480801075696945, 0.24402813687920571, 0.2447791375219822, 0.2447287825246652, 0.24468400776386262, 0.24392299701770145, 0.24339988455176353, 0.24461094662547112, 0.24362944637735684, 0.24246797387798627, 0.24320083782076835, 0.2412915252149105, 0.2469882495701313, 0.24179753909508386, 0.24095307265718777, 0.2424059547483921, 0.2404617133239905, 0.24101655706763267, 0.2435772329568863, 0.23969755694270134, 0.24138901780049007, 0.24210671534140904, 0.24022755722204844, 0.2385904833674431, 0.23813044503331185, 0.24165429969628652, 0.2406439773738384, 0.2385912058254083, 0.24129303321242332, 0.23837562501430512, 0.2375806249678135, 0.2388721783955892, 0.23790429259339968, 0.2388072264691194, 0.23735754440228143, 0.23700029005606968, 0.23823459073901176, 0.2362207752962907, 0.23646091719468434, 0.23549275621771812, 0.23745394125580788, 0.23733023032546044, 0.23642424990733465, 0.23726949592431387, 0.23724467034141222, 0.23801206002632777, 0.23695267910758655, 0.23604136432210604, 0.23685427531599998, 0.2362846131126086]",True
0,150,2500,0.01,90,1,1000000,66,0.21592481782039005,1.1749262380050607,"[0.6447425125965051, 0.45730643847158975, 0.4207147113978863, 0.40407392031380107, 0.3813279006097998, 0.35538555569946767, 0.3328090377151966, 0.3171885191862072, 0.3034880833434207, 0.28953465300479103, 0.2786709922764983, 0.2691206063276955, 0.2612107359937259, 0.25408207614506995, 0.24919865322964532, 0.2446327630696552, 0.24114304033241102, 0.23779026235320738, 0.23483978834535393, 0.23308280916618448, 0.23082546786006009, 0.22894724269530603, 0.2272839396393725, 0.22564612179994584, 0.224181377169277, 0.22297140032585178, 0.22187167219817638, 0.22116045390388794, 0.22012667820921966, 0.21902807945651667, 0.21864934252308948, 0.2171498657337257, 0.2168149900755712, 0.2158363024038928, 0.2159217454493046, 0.21481811412210974, 0.21391767130366393, 0.21376213138656958, 0.21336435303092002, 0.21248755234160593, 0.21191616601177624, 0.2119084096912827, 0.21151464389903205, 0.2109968531078526, 0.21076452186597244, 0.21019853531782115, 0.20979474016598293, 0.20931869364742722, 0.20929400670741286, 0.20875235263790404, 0.20881795755454471, 0.20821399028812135, 0.20803228339978627, 0.20771706963756253, 0.2069903982271041, 0.20727796072938612, 0.20672352867467061, 0.2066869527899793, 0.2063586634184633, 0.20634336862713099, 0.20575588853763682, 0.20565125817166907, 0.20538887213915585, 0.20492320473172834, 0.20505282564886979, 0.20489114294094699, 0.20455640168594463, 0.2045542753700699, 0.2044089131855539, 0.2039136444617595, 0.20398286330912793, 0.2036515800282359, 0.20369487519242935, 0.20346288670386586, 0.20342550612986088, 0.20284688784075636, 0.20320231491433724]","[0.4885522370537122, 0.43393854846556984, 0.4116021985809008, 0.39143155366182325, 0.36673202365636826, 0.34188981900612514, 0.32724860658248267, 0.31094287484884264, 0.2976180170973142, 0.2861411288380623, 0.2752404207984606, 0.2681245950361093, 0.2598825434843699, 0.255221023162206, 0.250562027345101, 0.24901652485132217, 0.2512869589030743, 0.2435035650928815, 0.2402820733686288, 0.23964098667105038, 0.2428516132136186, 0.23432369654377302, 0.23569788336753844, 0.23613132834434508, 0.23581793382763863, 0.23294383361935617, 0.23556601305802663, 0.22888672600189844, 0.22875370134909948, 0.2373512029647827, 0.23177765359481176, 0.22830457165837287, 0.2252784232298533, 0.2270434985558192, 0.22659222707152366, 0.2273786333700021, 0.22485762710372606, 0.22376365611950558, 0.22425809502601624, 0.2248392065366109, 0.22396108657121658, 0.22768536681930224, 0.22546925793091457, 0.22191104665398598, 0.22381140862902005, 0.22315062979857128, 0.2238846890628338, 0.2226514937976996, 0.2213338817159335, 0.22168798471490542, 0.22419350023070972, 0.22320992176731427, 0.21869547168413797, 0.2198688474794229, 0.22048751960198085, 0.22020261287689208, 0.2203991671403249, 0.21954119751850765, 0.2200320191681385, 0.22327471971511842, 0.21946124682823817, 0.2212703545888265, 0.2185049625734488, 0.22005085522929826, 0.21771184355020523, 0.2176510786016782, 0.21592481782039005, 0.22155441840489706, 0.21835867365201314, 0.21977153569459915, 0.21797495086987814, 0.21791595096389452, 0.21830255364378293, 0.2180685132741928, 0.21872886419296264, 0.21778863941629728, 0.21612996632854145]",True
