,EPOCH,BATCH_SIZE,LR,N_HIDDEN_UNITS,NUM_LAYERS,data_used_n,min_val_loss_id,min_val_loss,test_mse,train_loss_list,val_loss_list,BI_DIR
0,3,2,0.01,34,1,1000000,0,0.7279815077781677,7.351721142082582,"[1.1793011222034693, 1.0194676704704762, 1.0281782154925168]","[0.7279815077781677, 0.8374492526054382, 0.8875596523284912]",True
