,EPOCH,BATCH_SIZE,LR,N_HIDDEN_UNITS,NUM_LAYERS,data_used_n,min_val_loss_id,min_val_loss,test_mse,train_loss_list,val_loss_list,BI_DIR,note
0,150,2500,0.01,90,1,1000000,49,0.21877721200386682,1.2244340955936357,"[0.507152140832373, 0.40520400117550576, 0.3586670912270035, 0.32950289973190855, 0.31081750238580363, 0.29767825140484744, 0.2846697255436863, 0.2738010371902159, 0.2651871454502855, 0.258443266206554, 0.25301492514887025, 0.24927185563636678, 0.24552711144621883, 0.2425212424514549, 0.23950063894901957, 0.23636281578136342, 0.23447269744106702, 0.23239669810448374, 0.23112098220735788, 0.22915770587112222, 0.2278750845364162, 0.22632279100694827, 0.22507306837609836, 0.2235138727085931, 0.22300193799393517, 0.221489602965968, 0.2209358864863004, 0.21954081252749477, 0.21900078002363443, 0.2175938742501395, 0.21686966318104947, 0.21666442296866859, 0.2159613108794604, 0.21482540414269483, 0.21429373331900153, 0.2142875872552395, 0.21287359701735634, 0.21302302495709488, 0.21232900747231076, 0.21180068922362158, 0.21117211037448474, 0.21097043100744486, 0.21106296578156097, 0.20985982372824635, 0.20993762450026615, 0.20923072826117278, 0.20884304267487355, 0.2088508373924664, 0.20870457589626312, 0.2079573916537421, 0.2082578091216939, 0.20783086496272257, 0.2074086674356035, 0.20719456848289286, 0.20675224496849945, 0.2067350323977215, 0.20638468305447272, 0.2061454904398748, 0.20572438189493758, 0.20599856916815043]","[0.42719028343756993, 0.3869596794247627, 0.3389819378654162, 0.31664621631304424, 0.30691947489976884, 0.2958109170198441, 0.2821119422713915, 0.2740509251753489, 0.26642868866523106, 0.2592440240085125, 0.2553446260591348, 0.25211844593286514, 0.25026370361447337, 0.24511606643597286, 0.25044945801297824, 0.24247300128142038, 0.2432916725675265, 0.24873316635688145, 0.23665012096365293, 0.2370658775170644, 0.23711996376514435, 0.23368540207544963, 0.23413062964876494, 0.23282066409786542, 0.23388841425379117, 0.2326525293290615, 0.23233870143691698, 0.22855930030345917, 0.22740743532776833, 0.2307047647734483, 0.22716291571656863, 0.226998637119929, 0.22795089160402615, 0.22480457201600074, 0.22469479441642762, 0.22433744420607885, 0.22338440318902333, 0.2223417875667413, 0.22168284952640532, 0.2217788445452849, 0.22335195367534955, 0.22189090649286905, 0.22185796971122423, 0.2215847889582316, 0.22593867778778076, 0.21992489372690519, 0.22043232942620913, 0.22102288405100504, 0.22023139521479607, 0.21877721200386682, 0.22335757513840993, 0.22197224994500478, 0.22354054947694144, 0.21989413474996886, 0.22121551185846328, 0.22178634032607078, 0.22128019283215206, 0.2191826785604159, 0.22134474962949752, 0.22451723714669544]",True,"alln/MAX_LEN, an/alln, tn/alln, cn/alln, gn/alln]"
