,EPOCH,BATCH_SIZE,LR,N_HIDDEN_UNITS,NUM_LAYERS,data_used_n,min_val_loss_id,min_val_loss,test_mse,train_loss_list,val_loss_list
0,150,2500,0.01,42,1,1000000,149,0.2625139055152734,1.4136285827319826,"[0.5485181629125561, 0.44547115276966776, 0.41915424173431737, 0.4008963688143662, 0.37684189693203995, 0.355802924771394, 0.343611389664667, 0.3364547344722918, 0.32824763783386773, 0.322833745607308, 0.31861026766044753, 0.3145950897995915, 0.30962980698261944, 0.30703269205987455, 0.3043694544583559, 0.3015859655503716, 0.29922534844705034, 0.29765345166836465, 0.29568895729524747, 0.294022840953299, 0.2930283862565245, 0.29072562509349414, 0.2895481710455247, 0.28817830801542316, 0.28634555494146685, 0.28491343754742826, 0.2842468323452132, 0.282487274866019, 0.28168143587453026, 0.2805528758093715, 0.27949372700282504, 0.2789266090574009, 0.2777153911069036, 0.27686547700847897, 0.2767571562102863, 0.27617593673723084, 0.27575864094708646, 0.2746804735490254, 0.27426820014204295, 0.2735770910446133, 0.2730807114392519, 0.27281393283712013, 0.2720941940056426, 0.27217212202293534, 0.2714324636384845, 0.2710349032655358, 0.27061661974127804, 0.2707434617781213, 0.2703153521088617, 0.26976025737822057, 0.2697670625788825, 0.26925942754106863, 0.26908814031630757, 0.2686309634042638, 0.26836391596921855, 0.26859260015189645, 0.26787492273641483, 0.26796592702823024, 0.26707284274910176, 0.26716447049485786, 0.2671521628541606, 0.26654944983976225, 0.26653778145888024, 0.26647234849099605, 0.266083457374147, 0.2661449249301638, 0.2653115295139807, 0.2657205537759832, 0.26539289701197827, 0.2649653454178146, 0.2650340234594686, 0.26502550574285644, 0.26481569172548397, 0.26444694200264557, 0.26434088751141516, 0.26449205071798393, 0.2641742059428777, 0.2639938624841826, 0.26400906768228327, 0.2638124119490385, 0.2639562650716731, 0.26344512975109474, 0.2631294453782695, 0.2632800696417689, 0.26294202381478887, 0.26337754380490097, 0.26271171266479154, 0.26256202634956155, 0.26283963091139284, 0.26242339847875495, 0.2624888754316739, 0.26217196621000766, 0.262499406135508, 0.2620744473167828, 0.2620646719421659, 0.2619269556232861, 0.2621124821848103, 0.2617168255948595, 0.2616286950185895, 0.26167367247066325, 0.2613753845915198, 0.2615932351244347, 0.26166054731501, 0.26109502863671097, 0.261159585416317, 0.2606929341863309, 0.2609715875504272, 0.2609146949435983, 0.26071365566125937, 0.2607779802488429, 0.26085976279739825, 0.26063203675938507, 0.26024816517851185, 0.2605445655594979, 0.26019175640706504, 0.26037867601428716, 0.2604076397206102, 0.26027783248573544, 0.26024023039000377, 0.26008951171700445, 0.2601495442379798, 0.25974063128232955, 0.25976580402680804, 0.2596546881166952, 0.2600143530539104, 0.2596670830622315, 0.25965725359107766, 0.25930062532424925, 0.25921581049582787, 0.2594929751540933, 0.2593626101900424, 0.2594357909368617, 0.259520193242601, 0.259165565722755, 0.2592402695012944, 0.2587573989161423, 0.25923112032136747, 0.25901293749255794, 0.2586339870733874, 0.2591865832518254, 0.2585147451875465, 0.2589653275374855, 0.25897630413195916, 0.2587142046008791, 0.25852992140821046, 0.25853896351265054, 0.25862582921981814, 0.2582200965444956, 0.2584096198103258, 0.2584889707554664]","[0.5088427399595579, 0.4272615005572637, 0.42049091806014377, 0.38803227494160336, 0.36769494811693826, 0.3524553894996643, 0.3376208196083705, 0.33038172821203865, 0.3264189511537552, 0.322220471004645, 0.3222479696075122, 0.3134678180019061, 0.3109639257192612, 0.3079520881175995, 0.30312592536211014, 0.303963348766168, 0.30714061160882317, 0.29968907435735065, 0.2987686932086945, 0.29597569406032564, 0.2949314301212629, 0.2912624627351761, 0.29117942253748574, 0.29394305447737373, 0.2883430982629458, 0.2866923441489538, 0.28540710359811783, 0.2952991674343745, 0.2893830786148707, 0.28126738766829174, 0.2858894551793734, 0.2838005930185318, 0.278892682492733, 0.2778379375735919, 0.28142774949471155, 0.28029698779185613, 0.28152146488428115, 0.28013805747032167, 0.2777103806535403, 0.2787589177489281, 0.2758735438187917, 0.2738356779019038, 0.27638798803091047, 0.27675513103604316, 0.27388600011666614, 0.27544228931268055, 0.27396224985520046, 0.2736565979818503, 0.27408938904603325, 0.27257682060201965, 0.2733953552941481, 0.27194780558347703, 0.27121646081407863, 0.27287835950652756, 0.2724847281972567, 0.27184899474183716, 0.27573812554279964, 0.2724067678054174, 0.27232615227500595, 0.270480377972126, 0.270620779444774, 0.2718112073838711, 0.2700022913515568, 0.2759137866397699, 0.2738589202364286, 0.26865645398696264, 0.27130789359410606, 0.27188363919655484, 0.2685712933540344, 0.2700924853483836, 0.27042670796314877, 0.26831244851152103, 0.26920208310087523, 0.27142871816953024, 0.26985549678405124, 0.2706799328327179, 0.26752295047044755, 0.2722704403102398, 0.26738343661030134, 0.27586487382650376, 0.27027111425995826, 0.269267542163531, 0.269037343810002, 0.2680466239651044, 0.2669774467746417, 0.269028074045976, 0.2714155152440071, 0.2684643973906835, 0.2675960188110669, 0.2686084769666195, 0.2687007822096348, 0.2663415625691414, 0.26749604791402815, 0.2694894465307395, 0.2685883355637391, 0.2680560121933619, 0.26645227645834285, 0.2659685929616292, 0.2662181424597899, 0.26609526996811234, 0.26821357806523644, 0.26772256816426915, 0.26531435425082844, 0.26612553348143897, 0.26535267879565555, 0.26760765835642814, 0.26747643401225407, 0.2651255930463473, 0.26442164157827697, 0.2653373025357723, 0.2659550855557124, 0.26522044837474823, 0.26594692195455233, 0.2686114179591338, 0.2716248569389184, 0.26551306843757627, 0.2643428474664688, 0.26547817240158716, 0.26409070640802385, 0.2690474989513556, 0.26397276346882187, 0.2654998868703842, 0.26667467976609865, 0.26761252706249555, 0.265499131133159, 0.26506964191794397, 0.2677087068557739, 0.2639815643429756, 0.2655293636023998, 0.2653125564257304, 0.26443247074882187, 0.2634095417956511, 0.26440720558166503, 0.2641809456050396, 0.2631721764802933, 0.264252857118845, 0.26640087912480037, 0.26415014564990996, 0.2648625339070956, 0.2664696584145228, 0.26967239876588184, 0.2638121167818705, 0.26709232752521833, 0.26398008738954865, 0.26546908194820085, 0.2644205185274283, 0.26601314420501393, 0.26487960989276566, 0.2648964633544286, 0.2625139055152734]"
0,150,2500,0.01,60,1,1000000,146,0.2306446559727192,1.274688600771471,"[0.5601855103990862, 0.423082200171692, 0.39675162865647245, 0.3641494738736323, 0.3422723644013916, 0.32462802098265714, 0.3123761507549456, 0.3044772601553372, 0.29659962116607597, 0.28993855310337885, 0.28387202391667027, 0.27938181340162244, 0.2751148467085191, 0.272117526004357, 0.2684697500030909, 0.26582819167524574, 0.26330098626869064, 0.26165336301284176, 0.2597099523725254, 0.2580302953720093, 0.256614534477038, 0.25478678178042174, 0.2537566997376936, 0.25176563023456505, 0.2507618504709431, 0.24975634927728346, 0.2491134781922613, 0.24764630834438972, 0.24705020034951822, 0.24640431074159486, 0.2454130219029529, 0.24493141983236585, 0.24421731986637626, 0.2433963644717421, 0.24292408073587077, 0.24266184094761098, 0.24195176301790136, 0.24178593145417315, 0.24106880530182803, 0.24044881886137384, 0.23989127547081027, 0.23947919628449849, 0.2392120512468474, 0.2395338010042906, 0.2387330132403544, 0.2381222571379372, 0.23785441871732474, 0.2377588516101241, 0.2368983798793384, 0.23683512128357376, 0.23664145317992993, 0.2363384675234556, 0.23614209108054637, 0.23573869754161153, 0.2355485288160188, 0.2353363628898348, 0.23490989937313966, 0.23496181033551694, 0.23475197833031416, 0.23450886378330843, 0.23411305168909685, 0.23387498882200036, 0.23374199010431768, 0.23357631476329907, 0.2334141690816198, 0.23339845878737314, 0.23347044281129326, 0.2330489364585706, 0.2329018953123263, 0.2321768233286483, 0.2325230400743229, 0.2324164943503482, 0.23265836624694722, 0.23192674334027938, 0.23184773046523333, 0.23164238658334527, 0.23176819628902845, 0.23159805443137885, 0.23165246495710953, 0.2314549063465425, 0.23109530649547066, 0.2308896050655416, 0.23075341121958834, 0.23082869869789907, 0.2305902115202376, 0.2303860209350075, 0.23065102778907334, 0.2304561259491103, 0.23027358081723961, 0.2299784630537033, 0.23008484811122928, 0.23008122031709977, 0.2296844394877553, 0.22961553210126504, 0.23010214490017722, 0.22942166064998934, 0.22923184960548368, 0.22932893192129475, 0.22910458288554633, 0.2293795779613512, 0.22899678836443593, 0.22871216724493673, 0.2290648007233228, 0.22882998708103383, 0.22895808656300817, 0.22841191001768624, 0.22833072771983487, 0.22831190808543136, 0.22846171754811492, 0.22839181774428913, 0.2282830954396299, 0.22793114597776107, 0.22786429194467409, 0.22815832487706628, 0.22806222997605802, 0.22761400073234525, 0.22760715285050018, 0.22787492794117759, 0.227285651702966, 0.2277453805186919, 0.22757771518081427, 0.22738344560244253, 0.22690394813460962, 0.22720550900059086, 0.22709449785096306, 0.22708734893905266, 0.2268982706857579, 0.22710714364158255, 0.226518417495702, 0.2270246314683131, 0.22672257300998483, 0.2265167863241264, 0.22659678336765085, 0.2269416951707431, 0.22619712094643285, 0.22604105440633637, 0.22631697872919695, 0.2260034817936165, 0.2255369727632829, 0.22547697286520685, 0.22578785810619592, 0.22557593091790165, 0.22547379567154816, 0.22503540300365005, 0.22529023683496885, 0.2249751750645893, 0.22487246998186622, 0.22495872942464692, 0.22446584116135324, 0.22467414436063596]","[0.45742291063070295, 0.40794446220000585, 0.3846531753738721, 0.3555918276309967, 0.334791773557663, 0.3198085144162178, 0.3169214501976967, 0.3035396213332812, 0.2971506039301554, 0.286875219643116, 0.28624412715435027, 0.28758875131607053, 0.2771151547630628, 0.27219318598508835, 0.26941389913360275, 0.27050303543607396, 0.2710209968189398, 0.2674734463294347, 0.2656673905750116, 0.2604324226578077, 0.2626516486207644, 0.25940570905804633, 0.2666409321129322, 0.255986941109101, 0.2554204992949963, 0.25396976470947263, 0.2534152778486411, 0.252522545059522, 0.25028895611564317, 0.2515015537540118, 0.2528456876675288, 0.2497729236880938, 0.2513076844314734, 0.2540447706977526, 0.24738746186097463, 0.2484269882241885, 0.2469147448738416, 0.24775470073024433, 0.2516666042308013, 0.2448119913538297, 0.24533169517914455, 0.24358552619814872, 0.2447640893359979, 0.24454408138990402, 0.24284241273999213, 0.24245012799898782, 0.24286934584379197, 0.24992662395040194, 0.24195594042539598, 0.24303712248802184, 0.24269354244073232, 0.24435799991091092, 0.2406721110145251, 0.24142235418160757, 0.24200529331962267, 0.24189257323741914, 0.24558719322085382, 0.24052660390734673, 0.2410042904317379, 0.23982151647408803, 0.24066199734807014, 0.24048133566975594, 0.24257182851433753, 0.23856889208157858, 0.23878923654556275, 0.23930602421363195, 0.23994133373101553, 0.240087694923083, 0.2371791032453378, 0.23994122246901195, 0.23970568651954333, 0.23996661305427552, 0.23873356332381565, 0.23856117154161136, 0.23826329484581948, 0.24346036861340206, 0.2379993384083112, 0.24106809521714848, 0.23829522331555683, 0.23858081574241322, 0.23672329857945443, 0.23729945744077366, 0.2351252237955729, 0.23567349861065548, 0.2392604778210322, 0.24113615130384763, 0.2373258039355278, 0.23906708881258965, 0.23873968546589217, 0.2372211496035258, 0.23622175678610802, 0.2373346318801244, 0.24031730021039646, 0.237301487972339, 0.2346103899180889, 0.2356951673825582, 0.23588917727271716, 0.2347269132733345, 0.23596301376819612, 0.2368238128721714, 0.23861421446005504, 0.23700999468564987, 0.23694157401720684, 0.2346330429116885, 0.23429966966311136, 0.23513707295060157, 0.23552912771701812, 0.23462313115596772, 0.23353814209500948, 0.23435666635632516, 0.23570013840993245, 0.23548490529259045, 0.235569911946853, 0.23616392637292544, 0.2378158728281657, 0.23382658461729686, 0.2337290125588576, 0.23314118310809134, 0.23504884665211043, 0.2351675659418106, 0.23850339998801548, 0.2338569737970829, 0.23171282932162285, 0.23351351022720337, 0.23271915515263875, 0.23491640935341518, 0.23482199932138126, 0.23404762943585714, 0.23364554792642594, 0.23756371662020684, 0.23572663168112437, 0.23395024140675863, 0.23502235288421314, 0.23416015803813933, 0.23379042794307073, 0.23210643728574118, 0.23493909140427907, 0.23527393937110902, 0.23161252488692602, 0.23215648581584294, 0.23116003771622975, 0.23095856755971908, 0.23218802809715272, 0.23266940092047056, 0.23189492945869764, 0.2329226272801558, 0.2306446559727192, 0.2318266769250234, 0.23444494778911273, 0.23492045377691587]"
